entry_id,surname,forename,destinations,stage_index,occupation_raw,age,hisco_code,hisclass,hiscam,tr_category,code_method,code_review,tr_absolute,tr_relative,code_tier
507,ANON.,Memoirs of a Printer's Devil; interspersed with Pleasing Recollections,Media,1,Started work at a young age for a whip-cord maker,,,,,,,,,,
507,ANON.,Memoirs of a Printer's Devil; interspersed with Pleasing Recollections,Media,2,subsequently worked in a brick manufactory before becoming a printer’s devil,,,,,,,,,,
513,MILLER,Hugh,Art+Media,1,Bound apprentice to a stonemason for three years (1819-22),,,,,,,,,,
513,MILLER,Hugh,Art+Media,2,worked as a mason until c.1832,,95120,7,50,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
513,MILLER,Hugh,Art+Media,3,bank accountant (1832-40),,,,,,,,,,
513,MILLER,Hugh,Art+Media,4,editor of Witness (1840-),,15920,2,82.12,Anwaerter,synonym,,Anwaerter,Etablierte,statut
513,MILLER,Hugh,Art+Media,5,public lecturer (1852-),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
518,MOFFAT,Henry Y.,Media,1,Errand-boy to a publishing firm (1855),,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
518,MOFFAT,Henry Y.,Media,2,worked for short periods as a printer’s devil and shop-boy,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
518,MOFFAT,Henry Y.,Media,3,enlisted in British Navy by deception when under age (1857) and was soon discharged,,,,,,,,,,
518,MOFFAT,Henry Y.,Media,4,apprentice sailor on a collier brig,,98140,11,52.91,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
518,MOFFAT,Henry Y.,Media,5,"subsequently worked as a ship’s pilot, cook and steward before becoming a ship’s captain. Gave up his command in 1891, and employed as superintendent of the working of steamers in the London docks (1891-1905)",,,,,,,,,,
521,MORRISON,Herbert,Art+Media,1,"Errand-boy (1902), then, shop assistant",,,,,,,,,,
521,MORRISON,Herbert,Art+Media,2,switchboard operator,,,,,,,,,,
521,MORRISON,Herbert,Art+Media,3,minor journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
521,MORRISON,Herbert,Art+Media,4,"circulation manager of the first official Labour paper, the Daily Citizen (1912-15)",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Enttaeuschte,statut
521,MORRISON,Herbert,Art+Media,5,part-time secretary of London Labour Party (1915-47),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Enttaeuschte,statut
521,MORRISON,Herbert,Art+Media,6,"after 1915, politics, as either organiser or MP, was his sole occupation. MP for Hackney South (1923-4",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Enttaeuschte,statut
521,MORRISON,Herbert,Art+Media,7,1929-31,,,,,,,,,,
521,MORRISON,Herbert,Art+Media,8,1935-59),,,,,,,,,,
524,MUIR,Edwin,Art+Media,1,Office-boy and clerk in various commercial and shipbuilding offices (1901-1919),,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
524,MUIR,Edwin,Art+Media,2,assistant on the journal New Age (1919-24),,,,,,,,,,
524,MUIR,Edwin,Art+Media,3,"critic, author, translator and poet (1924-42)",,15120,2,79.8,Anwaerter,synonym,,Anwaerter,Etablierte,statut
524,MUIR,Edwin,Art+Media,4,"worked for the British Council in Edinburgh (1942-5), and then Director of its Institutes in Prague (1945-8) and Rome (1949-50)",,,,,,,,,,
524,MUIR,Edwin,Art+Media,5,warden of Newbattle Abbey (1950-5),,,,,,,,,,
524,MUIR,Edwin,Art+Media,6,professor at Harvard University (1955-6),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
529,MURISON,Alexander Falconer,Media,1,Herd-boy for 6 weeks in 1858,,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
529,MURISON,Alexander Falconer,Media,2,Head of English Department at Aberdeen Grammar School (1869-77),,,,,,,,,,
529,MURISON,Alexander Falconer,Media,3,journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
529,MURISON,Alexander Falconer,Media,4,"barrister, Middle Temple (1881)",,,,,,,,,,
529,MURISON,Alexander Falconer,Media,5,"Professor of Roman Law at University College, London (1883-1925)",,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
529,MURISON,Alexander Falconer,Media,6,"professor of Jurisprudence at University College, London (1901-25)",,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
529,MURISON,Alexander Falconer,Media,7,"Dean of Faculty of Laws, University of London (1914-8)",,,,,,,,,,
529,MURISON,Alexander Falconer,Media,8,Deputy Professor of Roman-Dutch Law (1914-24),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
530,MURPHY,John Thomas,Media,1,Combined schooling with hawking bread and cakes and working on a local milk round (from age 7),,,,,,,,,,
530,MURPHY,John Thomas,Media,2,check-boy at engineering works (1901),,,,,,,,,,
530,MURPHY,John Thomas,Media,3,apprentice engineer (1901-8),,84170,9,66.11,Enttaeuschte,synonym,yes,Enttaeuschte,Enttaeuschte,statut
530,MURPHY,John Thomas,Media,4,"engineer (1908-18, and again in the late 1930s)",,84170,9,66.11,Enttaeuschte,synonym,yes,Enttaeuschte,Enttaeuschte,statut
530,MURPHY,John Thomas,Media,5,suffered periods of unemployment and hardship but managed to secure an income from his political activities as a writer,,,,,,,,,,
530,MURPHY,John Thomas,Media,6,lecturer,,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Anwaerter,statut
530,MURPHY,John Thomas,Media,7,freelance journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
530,MURPHY,John Thomas,Media,8,editor of The Communist International and The Communist Review,,15920,2,82.12,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
530,MURPHY,John Thomas,Media,9,representative of the Communist Party of Great Britain on the executive committee of the Communist International,,,,,,,,,,
530,MURPHY,John Thomas,Media,10,general secretary of the Socialist League (1934-6),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
530,MURPHY,John Thomas,Media,11,organiser of the People’s Front Propaganda Committee (1936). He returned to the engineering workshop when in his forties,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
537,NUTTALL,Samuel,Media,1,Engaged by uncle as shepherd/farm-boy,13,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
537,NUTTALL,Samuel,Media,2,casual dock labourer,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
537,NUTTALL,Samuel,Media,3,cooper,,,,,,,,,,
537,NUTTALL,Samuel,Media,4,sawyer,,,,,,,,,,
537,NUTTALL,Samuel,Media,5,apprenticed self to printer (2 years),,,,,,,,,,
537,NUTTALL,Samuel,Media,6,miner,,,,,,,,,,
537,NUTTALL,Samuel,Media,7,printer (1860-),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
539,OKEY,Thomas,Art+Media,1,Apprentice and journeyman basket-weaver (1864-82),,,,,,,,,,
539,OKEY,Thomas,Art+Media,2,"master basket-maker (1882-96), combined with literary work and foreign travel",,,,,,,,,,
539,OKEY,Thomas,Art+Media,3,"teacher of Italian, Toynbee Hall (1892- 1901)",,13000,2,82.44,Etablierte,synonym,,Etablierte,(indéterminé),statut
539,OKEY,Thomas,Art+Media,4,assistant examiner in Italian to the Civil Service Commission (1918),,,,,,,,,,
539,OKEY,Thomas,Art+Media,5,"professor of Italian, Cambridge University (1919-28). Accepted commission in 1903 to write “The Story of Venice’ (published as writing and publication of similar works",,13000,2,82.44,Etablierte,synonym,yes,Etablierte,(indéterminé),statut
543,OWEN,Robert,Art+Media,1,Assistant to wholesaler,9,,,,,,,,,
543,OWEN,Robert,Art+Media,2,apprentice to high-class linen draper (1781-5),,41020,3,81.33,,generic,yes,Bewahrende,Etablierte,trajectoire
543,OWEN,Robert,Art+Media,3,assistant in a haberdashery (c.1786-9),,,,,,,,,,
543,OWEN,Robert,Art+Media,4,entered into partnership making ‘mule’ spinning machines (at age 18),,75220,9,48.38,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
543,OWEN,Robert,Art+Media,5,and on own account at age 19 running a small cotton-spinning establishment,,,,,,,,,,
543,OWEN,Robert,Art+Media,6,manager of large cotton mill (1790-1794/5),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
543,OWEN,Robert,Art+Media,7,"entered into business partnership (1794/5), and became part proprietor, and ultimately sole manager of the New Lanark factory in 1797. Set up experimental community in America (1824-9). Returned to England to take active part in the working class movement, touring the country as a lecturer and attending union meetings. Was employed lecturing, writing and organising",,21110,3,84.88,,generic,yes,Etablierte,Etablierte,trajectoire
548,PATERSON,James,Art+Media,1,Stable-boy (c.1815),,,,,,,,,,
548,PATERSON,James,Art+Media,2,farm-boy (1817),,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
548,PATERSON,James,Art+Media,3,apprentice printer (1818-24),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
548,PATERSON,James,Art+Media,4,journeyman (1824-6),,,,,,,,,,
548,PATERSON,James,Art+Media,5,set up in business as a stationer and printer (1826-),,,,,,,,,,
548,PATERSON,James,Art+Media,6,co-proprietor of the Kilmarnock Chronicle (1831-2),,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
548,PATERSON,James,Art+Media,7,Dublin correspondent for the Glasgow Liberator (1835),,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
548,PATERSON,James,Art+Media,8,employed writing the letterpress and many of the biographies for Kay’s ‘Edinburgh Portraits’ (1837- 9),,,,,,,,,,
548,PATERSON,James,Art+Media,9,editor of the Ayr Observer (1839-46),,15920,2,82.12,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
548,PATERSON,James,Art+Media,10,subsequently supported himself by miscellaneous writing,,,,,,,,,,
549,PATON,John,Art+Media,1,"First job was in a newspaper office, nominally attached to the composing room (1899)",,,,,,,,,,
549,PATON,John,Art+Media,2,"apprentice compositor (1900-?), but sacked from this work",,92120,7,61.68,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
549,PATON,John,Art+Media,3,worked briefly in a drapery warehouse before becoming an apprentice baker,,97145,11,56.66,Enttaeuschte,synonym,yes,Enttaeuschte,Enttaeuschte,statut
549,PATON,John,Art+Media,4,"abandoned this trade by age of 16 to work as a lather-boy in a barber’s shop and remained in this trade for most of the period up to 1919, though interrupted by spells selling false teeth and as a milkman",,,,,,,,,,
549,PATON,John,Art+Media,5,"Northern organiser for the Independent Labour Party (1919), becoming the Scottish organiser (1920-4) and the national organiser in 1924",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Anwaerter,statut
549,PATON,John,Art+Media,6,general secretary of the ILP (1927-33),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Bewahrende,statut
549,PATON,John,Art+Media,7,editor of the New Leader and the Penal Reformer,,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Bewahrende,statut
549,PATON,John,Art+Media,8,MP (Lab) for Norwich (1945-64),,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
557,PLUMMER,John,Art+Media,1,"Took work to domestic workers for mother, who was acting as a ‘middlewoman’ (1843)",,,,,,,,,,
557,PLUMMER,John,Art+Media,2,errand-boy and general assistant in father’s stay workshop,,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
557,PLUMMER,John,Art+Media,3,cutter in a stay factory (1853-7),,,,,,,,,,
560,PORTER,Ralph,Media,1,Started work in a ropewalk (1870-86),,,,,,,,,,
560,PORTER,Ralph,Media,2,"casual dock labourer, employed by the Railway Company, and later a checker",,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
561,POWELL,James Henry,Art+Media,1,Sent to work at the paper mill at an early age,,,,,,,,,,
561,POWELL,James Henry,Art+Media,2,bound apprentice to father,16,,,,,,,,,
561,POWELL,James Henry,Art+Media,3,‘tramping’,,,,,,,,,,
561,POWELL,James Henry,Art+Media,4,employed in flour mill at Watford,,,,,,,,,,
561,POWELL,James Henry,Art+Media,5,in business for a short time selling groceries and Italian wares,,41020,3,81.33,,generic,yes,Bewahrende,Etablierte,trajectoire
561,POWELL,James Henry,Art+Media,6,returned to work as an engineer,,84170,9,66.11,Enttaeuschte,synonym,yes,Enttaeuschte,Enttaeuschte,statut
561,POWELL,James Henry,Art+Media,7,worked for one year for the London and North Western Railway Company at the Wolverton Works,,,,,,,,,,
561,POWELL,James Henry,Art+Media,8,"employed shaping iron at the Canada Works, near Birkenhead",,,,,,,,,,
561,POWELL,James Henry,Art+Media,9,"rented a shop and started in business as a bookseller, but soon forced to return to his trade",,,,,,,,,,
561,POWELL,James Henry,Art+Media,10,"obtained small income by publishing books, selling verse and lecturing",,,,,,,,,,
561,POWELL,James Henry,Art+Media,11,employed at Crewe Railway Works and then at Brighton as a turner,,,,,,,,,,
561,POWELL,James Henry,Art+Media,12,"proprietor of short-lived monthly periodical, Powell’s Domestic Magazine",,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
561,POWELL,James Henry,Art+Media,13,"opened a small shop for the sale of periodicals and newspapers, but this came to a speedy end",,,,,,,,,,
561,POWELL,James Henry,Art+Media,14,"started in the late 1850s/ early 1860s as a lecturer in Electro-Biology, or mesmerism",,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
568,RAGG,Thomas,Art+Media,1,Started work in father’s printing office (1819-22),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
568,RAGG,Thomas,Art+Media,2,apprenticed to uncle as a hosier (1822- 29?),,,,,,,,,,
568,RAGG,Thomas,Art+Media,3,shopman/bookseller’s assistant (18292-39),,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Anwaerter,statut
568,RAGG,Thomas,Art+Media,4,editor of the Birmingham Advertiser (1839- 46?),,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Bewahrende,statut
568,RAGG,Thomas,Art+Media,5,set up in business as a printer and bookseller (1846?-58),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
568,RAGG,Thomas,Art+Media,6,minister (1858-),,14120,2,97.7,Etablierte,synonym,,Etablierte,Etablierte,statut
572,REAKES,George Leonard,Media,1,Pupil-teacher (1904-7),,13000,2,82.44,Etablierte,synonym,,Etablierte,Enttaeuschte,statut
572,REAKES,George Leonard,Media,2,second-hand bookseller (1907-11),,41020,3,81.33,Bewahrende,synonym,yes,Bewahrende,Enttaeuschte,statut
572,REAKES,George Leonard,Media,3,teacher for the International Correspondence Schools (1911-16),,13000,2,82.44,Etablierte,synonym,,Etablierte,Enttaeuschte,statut
572,REAKES,George Leonard,Media,4,served in Artists’ Rifles OTC (1916-19),,16130,4,84.2,Etablierte,synonym,,Etablierte,Anwaerter,statut
572,REAKES,George Leonard,Media,5,journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Anwaerter,statut
572,REAKES,George Leonard,Media,6,newspaper director,,,,,,,,,,
572,REAKES,George Leonard,Media,7,"postal censor (1939-42). MP (Ind), Wallasey (1942-5)",,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
573,REDFERN,Percy,Art+Media,1,Apprentice assistant in draper’s shop (1889),,41020,3,81.33,,generic,yes,Bewahrende,Etablierte,trajectoire
573,REDFERN,Percy,Art+Media,2,remained a shop assistant until 1898 when he became a storekeeper for the Manchester Vegetarian Society,,,,,,,,,,
573,REDFERN,Percy,Art+Media,3,minor commercial traveller,,43220,4,73.55,Bewahrende,synonym,,Enttaeuschte,Enttaeuschte,statut
573,REDFERN,Percy,Art+Media,4,money-lender’s clerk,,39310,5,69.59,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
573,REDFERN,Percy,Art+Media,5,"desk clerk at Manchester Co-operative Wholesale Society, becoming sub-editor and then managing editor of that society’s publications, and its historian (to 1938)",,39310,5,69.59,,generic,yes,Bewahrende,Enttaeuschte,trajectoire
581,RICKETTS,Joseph,Media,1,First job was assisting mother and sisters in spinning and carding wool,,,,,,,,,,
581,RICKETTS,Joseph,Media,2,general and agricultural labourer (living-in from age 16),,,,,,,,,,
581,RICKETTS,Joseph,Media,3,skilled rickmaker and thatcher,,,,,,,,,,
581,RICKETTS,Joseph,Media,4,carpenter and ‘wheeller’,,95410,7,53.84,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
581,RICKETTS,Joseph,Media,5,gamekeeper (c.1797),,,,,,,,,,
581,RICKETTS,Joseph,Media,6,land-surveyor,,,,,,,,,,
581,RICKETTS,Joseph,Media,7,"set up shop as printer, and later (1822) as druggist, printer, stationer, bookseller, bookbinder, music seller",,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
581,RICKETTS,Joseph,Media,8,‘Patent Medecine Vender’,,,,,,,,,,
581,RICKETTS,Joseph,Media,9,dealer in general provisions. He also sold harp strings and performed veterinary services,,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
582,RIDDELL,Henry Scott,Art,1,"Started work as a cowherd and shepherd at early age, working the summer months and attending school in the winter",,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
582,RIDDELL,Henry Scott,Art,2,became a licentiate of the Church of Scotland in 1830 and the incumbent of Caerlanrig Chapel in 1833,,,,,,,,,,
582,RIDDELL,Henry Scott,Art,3,"confined to Crichton Royal Institution, Dumfries, for insanity (1841-4)",,,,,,,,,,
582,RIDDELL,Henry Scott,Art,4,"on his discharge he led the life of a recluse, interrupted only by occasional lecturing, and devoted himself to his literary work, maintained by an annual grant from the Duke of Buccleuch",,,,,,,,,,
591,ROBERTS,Robert,Media,1,Farm-boy (farmer’s ‘drudge’),,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
591,ROBERTS,Robert,Media,2,porter,,97145,11,56.66,Enttaeuschte,synonym,yes,Enttaeuschte,Enttaeuschte,statut
591,ROBERTS,Robert,Media,3,schoolteacher,,13000,2,82.44,Etablierte,synonym,,Etablierte,Etablierte,statut
591,ROBERTS,Robert,Media,4,private tutor,,13000,2,82.44,Etablierte,synonym,,Etablierte,Etablierte,statut
591,ROBERTS,Robert,Media,5,ordained deacon (1859),,,,,,,,,,
591,ROBERTS,Robert,Media,6,compelled to give up curacy in 1861,,,,,,,,,,
591,ROBERTS,Robert,Media,7,returned to Wales to work as a private tutor and teacher,,,,,,,,,,
596,ROGERS,Frederick,Media,1,Errand-boy (1856),,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
596,ROGERS,Frederick,Media,2,sandwich-boy,,,,,,,,,,
596,ROGERS,Frederick,Media,3,indoor work at firm of stationers (from 1860),,,,,,,,,,
596,ROGERS,Frederick,Media,4,vellum-binder (to 1884),,,,,,,,,,
596,ROGERS,Frederick,Media,5,commercial traveller for publishing firm (from 1884),,43220,4,73.55,Anwaerter,synonym,,Anwaerter,Etablierte,statut
596,ROGERS,Frederick,Media,6,"returned to the workshop in 1887 as foreman of department of Co-operative Printing Society. Was unemployed for a couple of years in the 1880s, when he worked part-time as ‘hack’ writer for the Press and ‘hack’ for the Liberal Party",,,,,,,,,,
600,ROWLES,George,Art+Media,1,"First job was as a telegraph messenger, then ‘fiddled about at various jobs’ until apprenticed to local printer. Released from apprenticeship at age 19 but remained in the printing industry, except for period of military service (1914-19), in various capacities including compositor",13,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
600,ROWLES,George,Art+Media,2,editorial proof-reader,,,,,,,,,,
600,ROWLES,George,Art+Media,3,freelance journalist and writer,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
600,ROWLES,George,Art+Media,4,London correspondent for Newspaper News (for 14 years) and editorial work,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
601,ROYCE,James,Media,1,"Employed in wide variety of unskilled jobs from age 11/12, including in a printer’s",,,,,,,,,,
601,ROYCE,James,Media,2,for a money-lender,,,,,,,,,,
601,ROYCE,James,Media,3,as a newspaper boy,,45240,11,56.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
601,ROYCE,James,Media,4,errand-boy,,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
601,ROYCE,James,Media,5,street-seller,,,,,,,,,,
601,ROYCE,James,Media,6,general and day nurse,,,,,,,,,,
601,ROYCE,James,Media,7,motor-van boy,,,,,,,,,,
601,ROYCE,James,Media,8,"roundsman. Enlisted in the cavalry in 1909, serving until 1917. Resumed unskilled employments after 1917, as an indoor messenger, storekeeper and clerk. Obtained skilled work, by deception, as a tool- and gauge-maker. Subsequently worked as a coach-builder, postman and salesman",,39310,5,69.59,,generic,yes,Anwaerter,Etablierte,trajectoire
615,SEXTON,Sir James,Media,1,"First employment was punching holes in clog irons (for 1 week), followed by a job at the local glass works. Stowed away on a sailing ship (1868) and became a sailor",,,,,,,,,,
615,SEXTON,Sir James,Media,2,laboured at a chemical factory (for 3 years),,,,,,,,,,
615,SEXTON,Sir James,Media,3,returned to the sea (until 1877),,98140,11,52.91,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
615,SEXTON,Sir James,Media,4,"casual dock labourer, but was marked out as an agitator and found it difficult to find employment. Worked for a short time as a steamship painter before beginning own business, running a coalyard, with donkey and cart. MP for St. Helens (1918-31)",,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
619,SHAW,Charles,Media,1,Started work as a ‘mould runner’ for a ‘muffin-maker’ in a pot works,7,,,,,,,,,
619,SHAW,Charles,Media,2,handle-maker in pot works,8,,,,,,,,,
619,SHAW,Charles,Media,3,toy-maker at manufactory in Burslem (1842-?),,,,,,,,,,
619,SHAW,Charles,Media,4,local preacher for the Methodist New Connexion church,,14120,2,97.7,Etablierte,synonym,,Etablierte,Etablierte,statut
619,SHAW,Charles,Media,5,spent some years running a cotton-spinning business before returning to work for the church,,75220,9,48.38,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
619,SHAW,Charles,Media,6,leader-writer for the radical Oldham Express. Retired in 1904,,15120,2,79.8,Anwaerter,synonym,,Anwaerter,Anwaerter,statut
620,SHAW,Sam,Media,1,Domestic poverty caused author to work at early age in ‘sweated’ trade of carding hooks and eyes and also as a street-seller of matches,8,,,,,,,,,
620,SHAW,Sam,Media,2,"committed to Industrial School for street-trading, where he trained as a tailor",,,,,,,,,,
620,SHAW,Sam,Media,3,served out his sentence on a farm in Wales (1898- 1900),,,,,,,,,,
620,SHAW,Sam,Media,4,farm-boy (1900-4),,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
620,SHAW,Sam,Media,5,"miner’s assistant (1904-6), and a full collier within two years (to 1925)",,,,,,,,,,
620,SHAW,Sam,Media,6,made a living from writing and propaganda work,,,,,,,,,,
620,SHAW,Sam,Media,7,employed by a ‘big London organisation’ as a lecturer (1927),,,,,,,,,,
620,SHAW,Sam,Media,8,book salesman (1931-4),,43220,4,73.55,Anwaerter,synonym,,Anwaerter,Etablierte,statut
620,SHAW,Sam,Media,9,soap-box orator (1937-),,,,,,,,,,
632,SMITH,Charles Manby,Media,1,Printer’s devil (1817-18),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
632,SMITH,Charles Manby,Media,2,apprentice printer (1819-26),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
632,SMITH,Charles Manby,Media,3,"journeyman printer/compositor, and eventually a printer’s reader, though periodically leaving the trade to work as an English tutor to the Parisian middle classes (1828)",,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
632,SMITH,Charles Manby,Media,4,"teacher/usher at grammar school (1834-5). No detail is provided of his career after 1840, though he derived some income from his various publications",,13000,2,82.44,Etablierte,synonym,,Etablierte,Etablierte,statut
638,SMITH,Mary,Art+Media,1,"Managed, with her brother, a grocery and provision shop",,41020,3,81.33,,generic,yes,Bewahrende,Enttaeuschte,trajectoire
638,SMITH,Mary,Art+Media,2,"housekeeper/nursemaid/governess (1842-), combined with school teaching",,13000,2,82.44,Etablierte,synonym,,Etablierte,Etablierte,statut
638,SMITH,Mary,Art+Media,3,set up her own school in 1852,,,,,,,,,,
645,SOMERVILLE,Alexander,Art+Media,1,Variously employed as farm labourer (c.1823),,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
645,SOMERVILLE,Alexander,Art+Media,2,lime-kiln worker,,,,,,,,,,
645,SOMERVILLE,Alexander,Art+Media,3,wood sawyer (1827),,,,,,,,,,
645,SOMERVILLE,Alexander,Art+Media,4,drain-digger,,,,,,,,,,
645,SOMERVILLE,Alexander,Art+Media,5,stone quarry worker,,,,,,,,,,
645,SOMERVILLE,Alexander,Art+Media,6,soldier (1831),,,,,,,,,,
645,SOMERVILLE,Alexander,Art+Media,7,shopkeeper (1833),,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
645,SOMERVILLE,Alexander,Art+Media,8,journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
647,SOUTTER,Francis William,Media,1,‘Learner’ at sawmills (1856-61),,,,,,,,,,
647,SOUTTER,Francis William,Media,2,apprentice carpenter and joiner (1861-4),,95410,7,53.84,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
647,SOUTTER,Francis William,Media,3,worked in partnership in business,,,,,,,,,,
647,SOUTTER,Francis William,Media,4,saw-operator and general superintendent at sawmill,,,,,,,,,,
647,SOUTTER,Francis William,Media,5,manager of sawmill,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
647,SOUTTER,Francis William,Media,6,"proprietor of weekly newspaper, The Radical (1881-2)",,41020,3,81.33,Enttaeuschte,synonym,yes,Enttaeuschte,Etablierte,statut
647,SOUTTER,Francis William,Media,7,deputy manager of sawmill(1882-?),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
647,SOUTTER,Francis William,Media,8,speaker for the Free Trade Union (1903-14),,,,,,,,,,
649,SPENCER,Frederick Herbert,Media,1,Pupil-teacher and part-time library assistant (1886-91),,13000,2,82.44,Etablierte,synonym,,Etablierte,(indéterminé),statut
649,SPENCER,Frederick Herbert,Media,2,teacher (1894-99),,13000,2,82.44,Etablierte,synonym,,Etablierte,(indéterminé),statut
649,SPENCER,Frederick Herbert,Media,3,"worked with Sidney and Beatrice Webb, researching into British Local Government (1899-1903, full- time), combined with some teaching and journalism (1903-5)",,,,,,,,,,
649,SPENCER,Frederick Herbert,Media,4,head of Day Department at City of London College (1906-12),,,,,,,,,,
649,SPENCER,Frederick Herbert,Media,5,HM Inspector of Schools (1912-22),,,,,,,,,,
649,SPENCER,Frederick Herbert,Media,6,"Chief Inspector under the London Education Committee, from 1922 until retirement in 1933",,,,,,,,,,
652,SPRING,Howard,Art+Media,1,Butcher’s errand-boy,12,77940,9,58.74,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
652,SPRING,Howard,Art+Media,2,office-boy,12,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
652,SPRING,Howard,Art+Media,3,"messenger-boy for a Cardiff newspaper, then journalist",13,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
